sale_id,sale_date,customer_id,product_id,region,quantity,unit_price,discount,revenue,cost,profit,margin
SALE008133,2025-02-13,CUST00604,PROD012,North America,1,449.0,0.0,495.32,326.78,168.54,0.3403
SALE008134,2024-04-06,CUST08010,PROD001,North America,5,49.0,0.1,411.12,306.32,104.8,0.2549
SALE008135,2025-05-17,CUST04236,PROD013,Europe,1,89.0,0.1,76.29,53.58,22.71,0.2977
SALE008136,2024-05-29,CUST02971,PROD007,Asia,10,59.0,0.0,653.52,418.39,235.13,0.3598
SALE008137,2025-08-14,CUST02573,PROD015,North America,1,699.0,0.2,790.64,554.93,235.71,0.2981
SALE008138,2025-10-11,CUST04928,PROD005,Asia,1,199.0,0.05,246.35,168.59,77.76,0.3156
SALE008139,2024-09-05,CUST00838,PROD015,Oceania,2,699.0,0.1,2330.79,1735.29,595.5,0.2555
SALE008140,2025-06-07,CUST02243,PROD013,Asia,3,89.0,0.0,288.36,148.0,140.36,0.4868
SALE008141,2025-02-03,CUST03325,PROD004,North America,1,79.0,0.05,87.68,46.13,41.55,0.4739
SALE008142,2025-09-14,CUST03745,PROD006,Europe,5,599.0,0.0,3249.7,2115.24,1134.46,0.3491
SALE008143,2025-11-07,CUST00142,PROD006,Asia,3,599.0,0.2,2686.93,1583.96,1102.97,0.4105
SALE008144,2025-10-01,CUST02803,PROD019,Europe,2,25.0,0.15,44.27,28.13,16.14,0.3646
SALE008145,2024-07-08,CUST03812,PROD014,Europe,2,249.0,0.05,661.07,395.44,265.63,0.4018
SALE008146,2025-03-06,CUST09396,PROD015,North America,1,699.0,0.0,775.07,554.77,220.3,0.2842
SALE008147,2024-03-09,CUST08903,PROD002,North America,2,149.0,0.05,319.89,165.37,154.52,0.483
SALE008148,2024-08-10,CUST09044,PROD003,North America,1,499.0,0.1,510.3,342.62,167.68,0.3286
SALE008149,2024-09-22,CUST01807,PROD020,Europe,1,75.0,0.0,92.46,63.25,29.21,0.3159
SALE008150,2024-12-26,CUST07305,PROD016,North America,10,29.0,0.0,384.1,219.75,164.35,0.4279
SALE008151,2025-08-31,CUST00052,PROD016,Europe,5,29.0,0.0,215.95,135.19,80.76,0.374
SALE008152,2024-01-14,CUST01226,PROD019,South America,2,25.0,0.05,33.71,24.05,9.66,0.2866
SALE008153,2024-12-26,CUST00272,PROD017,Europe,1,99.0,0.0,122.29,67.03,55.26,0.4519
SALE008154,2025-08-20,CUST09424,PROD001,Europe,1,49.0,0.2,58.14,42.21,15.93,0.274
SALE008155,2024-06-17,CUST03012,PROD007,South America,3,59.0,0.05,251.71,171.51,80.2,0.3186
SALE008156,2025-08-09,CUST01568,PROD009,Europe,5,549.0,0.1,2795.86,1715.92,1079.94,0.3863
SALE008157,2024-02-26,CUST01142,PROD004,North America,1,79.0,0.05,79.03,39.6,39.43,0.4989
SALE008158,2025-01-06,CUST00546,PROD018,Asia,5,399.0,0.05,1991.47,1298.99,692.48,0.3477
SALE008159,2025-12-22,CUST01025,PROD019,North America,2,25.0,0.0,105.62,63.93,41.69,0.3947
SALE008160,2024-10-02,CUST00442,PROD004,Europe,1,79.0,0.05,150.77,106.67,44.1,0.2925
SALE008161,2025-04-12,CUST05927,PROD016,South America,1,29.0,0.05,25.28,14.08,11.2,0.443
SALE008162,2024-05-06,CUST02800,PROD017,North America,3,99.0,0.0,414.12,269.16,144.96,0.35
SALE008163,2024-11-04,CUST09598,PROD001,Asia,2,49.0,0.0,106.06,74.38,31.68,0.2987
SALE008164,2024-02-25,CUST01611,PROD003,Asia,1,499.0,0.0,462.33,338.34,123.99,0.2682
SALE008165,2024-03-25,CUST01897,PROD019,North America,3,25.0,0.05,84.2,54.64,29.56,0.3511
SALE008166,2024-08-25,CUST01707,PROD006,Europe,3,599.0,0.05,1709.89,1231.97,477.92,0.2795
SALE008167,2025-12-18,CUST03420,PROD017,South America,10,99.0,0.0,948.5,662.13,286.37,0.3019
SALE008168,2025-11-16,CUST02840,PROD014,Europe,1,249.0,0.0,346.34,247.89,98.45,0.2843
SALE008169,2024-02-12,CUST09605,PROD011,Europe,3,129.0,0.1,316.89,216.2,100.69,0.3177
SALE008170,2024-02-20,CUST08821,PROD001,Asia,2,49.0,0.05,110.41,57.05,53.36,0.4833
SALE008171,2025-05-17,CUST00899,PROD012,Europe,3,449.0,0.1,1344.62,1071.11,273.51,0.2034
SALE008172,2025-11-24,CUST09050,PROD016,Asia,10,29.0,0.0,243.28,136.23,107.05,0.44
SALE008173,2025-01-04,CUST09839,PROD006,South America,1,599.0,0.05,696.1,468.79,227.31,0.3265
SALE008174,2025-01-21,CUST09063,PROD014,Asia,2,249.0,0.0,478.96,336.81,142.15,0.2968
SALE008175,2025-03-15,CUST09102,PROD009,North America,1,549.0,0.05,612.8,315.19,297.61,0.4857
SALE008176,2024-11-18,CUST07825,PROD019,Oceania,2,25.0,0.0,49.57,29.26,20.31,0.4097
SALE008177,2025-06-28,CUST02709,PROD011,Europe,3,129.0,0.2,382.06,250.45,131.61,0.3445
SALE008178,2024-03-30,CUST06597,PROD001,Europe,5,49.0,0.0,297.02,186.46,110.56,0.3722
SALE008179,2024-02-13,CUST02402,PROD004,North America,3,79.0,0.1,288.96,145.67,143.29,0.4959
SALE008180,2024-02-22,CUST05893,PROD004,North America,3,79.0,0.0,286.76,179.87,106.89,0.3728
SALE008181,2024-06-11,CUST00076,PROD008,Asia,1,179.0,0.05,229.89,117.03,112.86,0.4909
SALE008182,2025-02-02,CUST09939,PROD009,North America,3,549.0,0.05,2103.65,1080.76,1022.89,0.4862
SALE008183,2024-07-10,CUST00020,PROD011,North America,1,129.0,0.15,134.38,88.53,45.85,0.3412
SALE008184,2025-03-13,CUST03123,PROD015,Asia,2,699.0,0.0,1453.66,891.94,561.72,0.3864
SALE008185,2024-01-14,CUST01043,PROD015,North America,5,699.0,0.05,3673.33,2578.52,1094.81,0.298
SALE008186,2024-11-13,CUST07343,PROD010,South America,2,39.0,0.05,70.11,36.8,33.31,0.4751
SALE008187,2024-04-17,CUST06257,PROD011,North America,3,129.0,0.1,358.88,254.35,104.53,0.2913
SALE008188,2024-07-29,CUST00650,PROD003,Europe,5,499.0,0.0,2724.14,1453.3,1270.84,0.4665
SALE008189,2025-04-17,CUST05842,PROD016,Asia,1,29.0,0.05,30.1,16.95,13.15,0.4369
SALE008190,2024-01-10,CUST00879,PROD002,North America,1,149.0,0.05,186.69,98.91,87.78,0.4702
SALE008191,2025-07-16,CUST06699,PROD020,North America,3,75.0,0.1,260.52,133.72,126.8,0.4867
SALE008192,2024-07-13,CUST05851,PROD007,Oceania,2,59.0,0.0,121.9,71.2,50.7,0.4159
SALE008193,2025-09-21,CUST00522,PROD010,Asia,3,39.0,0.1,132.82,67.74,65.08,0.49
SALE008194,2025-06-06,CUST08571,PROD004,North America,10,79.0,0.05,1599.29,939.97,659.32,0.4123
SALE008195,2025-10-23,CUST00756,PROD007,Europe,10,59.0,0.05,522.38,342.66,179.72,0.344
SALE008196,2025-03-18,CUST09021,PROD004,Asia,1,79.0,0.15,99.52,62.64,36.88,0.3706
SALE008197,2024-10-26,CUST07035,PROD007,Europe,2,59.0,0.0,109.81,77.08,32.73,0.2981
SALE008198,2024-04-25,CUST00276,PROD006,Asia,2,599.0,0.0,2119.89,1398.87,721.02,0.3401
SALE008199,2024-02-23,CUST03454,PROD015,Europe,5,699.0,0.1,4234.85,2465.15,1769.7,0.4179
SALE008200,2025-08-03,CUST02844,PROD012,Europe,1,449.0,0.15,363.8,225.83,137.97,0.3792
SALE008201,2025-04-16,CUST09070,PROD016,Asia,1,29.0,0.1,29.37,16.85,12.52,0.4263
SALE008202,2024-04-18,CUST08555,PROD016,North America,3,29.0,0.1,100.06,70.01,30.05,0.3003
SALE008203,2024-03-10,CUST03743,PROD018,South America,10,399.0,0.0,4047.16,2874.22,1172.94,0.2898
SALE008204,2025-08-04,CUST05506,PROD005,Asia,1,199.0,0.0,244.82,170.97,73.85,0.3017
SALE008205,2024-02-13,CUST02062,PROD008,Asia,1,179.0,0.15,135.1,100.51,34.59,0.256
SALE008206,2025-01-09,CUST01656,PROD009,Asia,3,549.0,0.2,1653.94,985.55,668.39,0.4041
SALE008207,2024-08-25,CUST02613,PROD009,Asia,5,549.0,0.0,2842.66,2075.56,767.1,0.2699
SALE008208,2025-06-08,CUST04566,PROD015,North America,2,699.0,0.1,1610.91,1008.55,602.36,0.3739
SALE008209,2024-02-12,CUST00136,PROD001,Europe,2,49.0,0.0,115.68,77.82,37.86,0.3273
SALE008210,2024-03-01,CUST07890,PROD018,North America,2,399.0,0.0,888.1,447.48,440.62,0.4961
SALE008211,2024-04-12,CUST07689,PROD012,Asia,3,449.0,0.1,1033.97,551.45,482.52,0.4667
SALE008212,2025-06-25,CUST07772,PROD005,Europe,3,199.0,0.1,544.33,379.72,164.61,0.3024
SALE008213,2025-06-04,CUST07319,PROD007,Asia,1,59.0,0.15,46.03,27.59,18.44,0.4006
SALE008214,2025-06-11,CUST08590,PROD017,North America,2,99.0,0.0,214.72,113.65,101.07,0.4707
SALE008215,2025-02-24,CUST01245,PROD012,Asia,1,449.0,0.05,415.32,239.76,175.56,0.4227
SALE008216,2024-05-08,CUST00215,PROD009,North America,1,549.0,0.05,599.96,346.92,253.04,0.4218
SALE008217,2024-06-15,CUST04214,PROD018,Europe,2,399.0,0.05,867.74,632.78,234.96,0.2708
SALE008218,2024-04-10,CUST03086,PROD013,Asia,1,89.0,0.05,77.46,39.39,38.07,0.4915
SALE008219,2024-04-01,CUST07974,PROD004,Europe,1,79.0,0.15,66.03,35.18,30.85,0.4672
SALE008220,2025-07-01,CUST03032,PROD010,Europe,1,39.0,0.15,62.14,41.42,20.72,0.3334
SALE008221,2024-11-29,CUST04567,PROD020,North America,3,75.0,0.05,371.12,227.58,143.54,0.3868
SALE008222,2024-10-31,CUST02591,PROD015,North America,2,699.0,0.05,1980.66,1170.7,809.96,0.4089
SALE008223,2024-04-17,CUST08333,PROD014,Europe,1,249.0,0.1,297.92,165.28,132.64,0.4452
SALE008224,2025-04-18,CUST04366,PROD015,Europe,5,699.0,0.1,6045.15,4232.03,1813.12,0.2999
SALE008225,2025-08-30,CUST06569,PROD009,North America,5,549.0,0.1,2985.55,1961.27,1024.28,0.3431
SALE008226,2024-01-07,CUST04145,PROD011,Asia,1,129.0,0.0,138.77,84.75,54.02,0.3893
SALE008227,2025-11-12,CUST07203,PROD002,Europe,3,149.0,0.05,416.03,311.47,104.56,0.2513
SALE008228,2024-05-14,CUST03999,PROD020,Asia,1,75.0,0.1,91.16,59.11,32.05,0.3516
SALE008229,2025-10-28,CUST09053,PROD004,Oceania,10,79.0,0.0,816.21,440.99,375.22,0.4597
SALE008230,2025-06-29,CUST04360,PROD019,North America,1,25.0,0.05,34.38,23.21,11.17,0.3249
SALE008231,2025-10-12,CUST03394,PROD019,Europe,5,25.0,0.0,223.78,138.17,85.61,0.3826
SALE008232,2024-05-25,CUST03122,PROD007,Asia,2,59.0,0.05,113.76,84.68,29.08,0.2556
SALE008233,2025-02-16,CUST07961,PROD020,Europe,1,75.0,0.05,73.51,47.63,25.88,0.3521
SALE008234,2024-02-28,CUST09812,PROD003,Asia,10,499.0,0.05,4472.45,2568.98,1903.47,0.4256
SALE008235,2024-11-23,CUST05521,PROD002,Asia,3,149.0,0.0,787.75,404.67,383.08,0.4863
SALE008236,2024-05-07,CUST05706,PROD003,Asia,3,499.0,0.0,1947.24,1082.63,864.61,0.444
SALE008237,2024-02-21,CUST09398,PROD018,South America,3,399.0,0.0,1123.46,567.68,555.78,0.4947
SALE008238,2025-08-31,CUST04636,PROD006,Europe,3,599.0,0.0,2710.88,1940.22,770.66,0.2843
SALE008239,2025-07-06,CUST08497,PROD020,Europe,2,75.0,0.0,179.21,135.6,43.61,0.2433
SALE008240,2024-09-10,CUST02397,PROD014,Asia,5,249.0,0.1,1164.9,812.67,352.23,0.3024
SALE008241,2024-10-29,CUST01237,PROD006,Europe,1,599.0,0.0,797.72,557.19,240.53,0.3015
SALE008242,2025-01-22,CUST02556,PROD004,North America,1,79.0,0.0,96.96,62.54,34.42,0.355
SALE008243,2025-03-19,CUST01109,PROD015,Oceania,2,699.0,0.1,2091.37,1145.42,945.95,0.4523
SALE008244,2025-02-26,CUST07594,PROD012,South America,5,449.0,0.15,1832.19,1053.83,778.36,0.4248
SALE008245,2024-08-11,CUST01403,PROD003,Oceania,2,499.0,0.05,1235.86,742.51,493.35,0.3992
SALE008246,2024-09-29,CUST04154,PROD015,Asia,2,699.0,0.0,1815.01,947.71,867.3,0.4778
SALE008247,2025-12-24,CUST07506,PROD018,North America,3,399.0,0.1,1351.2,748.15,603.05,0.4463
SALE008248,2024-03-09,CUST03257,PROD005,Europe,3,199.0,0.1,519.01,362.65,156.36,0.3013
SALE008249,2024-10-22,CUST08752,PROD011,Asia,1,129.0,0.05,122.55,67.78,54.77,0.4469
SALE008250,2024-07-06,CUST01861,PROD007,North America,1,59.0,0.05,78.24,54.64,23.6,0.3016
SALE008251,2024-06-27,CUST07257,PROD005,Asia,1,199.0,0.05,226.44,150.7,75.74,0.3345
SALE008252,2024-04-25,CUST09942,PROD001,Europe,5,49.0,0.0,267.35,157.68,109.67,0.4102
SALE008253,2024-03-13,CUST03125,PROD020,Europe,3,75.0,0.1,233.06,163.16,69.9,0.2999
SALE008254,2025-10-26,CUST03620,PROD003,Oceania,3,499.0,0.1,1614.29,851.4,762.89,0.4726
SALE008255,2025-09-28,CUST07228,PROD008,Asia,1,179.0,0.0,207.97,146.65,61.32,0.2949
SALE008256,2025-06-25,CUST01927,PROD008,Asia,3,179.0,0.0,934.52,479.82,454.7,0.4866
SALE008257,2025-11-09,CUST06305,PROD016,North America,3,29.0,0.15,96.72,49.81,46.91,0.485
SALE008258,2025-08-24,CUST07376,PROD006,Europe,3,599.0,0.0,2129.1,1557.64,571.46,0.2684
SALE008259,2024-04-03,CUST09526,PROD019,North America,10,25.0,0.05,268.57,174.95,93.62,0.3486
SALE008260,2025-08-16,CUST09031,PROD005,Asia,5,199.0,0.05,754.2,483.09,271.11,0.3595
SALE008261,2025-08-13,CUST02424,PROD016,Europe,3,29.0,0.05,84.47,49.76,34.71,0.4109
SALE008262,2024-01-02,CUST07567,PROD007,Europe,2,59.0,0.0,120.6,61.27,59.33,0.492
SALE008263,2025-10-04,CUST07879,PROD003,Oceania,10,499.0,0.0,8853.9,6092.42,2761.48,0.3119
SALE008264,2025-07-01,CUST03723,PROD003,South America,1,499.0,0.05,464.76,326.47,138.29,0.2976
SALE008265,2025-12-27,CUST08887,PROD013,Europe,2,89.0,0.1,203.15,132.1,71.05,0.3497
SALE008266,2024-12-18,CUST07327,PROD015,Oceania,1,699.0,0.0,1242.63,822.47,420.16,0.3381
SALE008267,2025-06-26,CUST04225,PROD013,Europe,3,89.0,0.15,240.86,183.69,57.17,0.2374
SALE008268,2025-07-20,CUST03191,PROD012,Europe,2,449.0,0.0,1691.8,1194.34,497.46,0.294
SALE008269,2025-05-02,CUST01238,PROD011,Asia,2,129.0,0.0,248.36,130.9,117.46,0.4729
SALE008270,2025-12-02,CUST04877,PROD006,Europe,1,599.0,0.05,1008.4,679.39,329.01,0.3263
SALE008271,2024-04-14,CUST00879,PROD016,North America,2,29.0,0.0,74.2,38.91,35.29,0.4756
SALE008272,2024-09-18,CUST01024,PROD003,North America,2,499.0,0.0,1263.83,774.18,489.65,0.3874
SALE008273,2024-03-11,CUST06725,PROD004,Asia,3,79.0,0.05,215.42,137.41,78.01,0.3621
SALE008274,2025-03-18,CUST02856,PROD001,Oceania,5,49.0,0.2,215.86,141.23,74.63,0.3457
SALE008275,2024-01-18,CUST05707,PROD013,Oceania,2,89.0,0.0,183.08,99.62,83.46,0.4559
SALE008276,2024-08-10,CUST05083,PROD014,Asia,1,249.0,0.05,308.71,195.02,113.69,0.3683
SALE008277,2025-06-24,CUST05674,PROD017,North America,3,99.0,0.0,366.07,261.64,104.43,0.2853
SALE008278,2025-10-15,CUST00735,PROD005,Europe,2,199.0,0.15,368.57,242.87,125.7,0.341
SALE008279,2024-06-11,CUST05619,PROD012,North America,2,449.0,0.1,1744.64,1218.43,526.21,0.3016
SALE008280,2024-07-04,CUST07340,PROD009,Oceania,3,549.0,0.05,1621.73,942.32,679.41,0.4189
SALE008281,2024-01-20,CUST08001,PROD020,North America,1,75.0,0.1,137.49,85.73,51.76,0.3765
SALE008282,2024-09-13,CUST04129,PROD012,North America,3,449.0,0.1,1388.68,992.52,396.16,0.2853
SALE008283,2025-05-28,CUST04564,PROD014,South America,5,249.0,0.15,832.61,509.9,322.71,0.3876
SALE008284,2025-10-11,CUST05302,PROD008,North America,1,179.0,0.1,217.05,138.34,78.71,0.3626
SALE008285,2024-11-03,CUST06413,PROD015,Asia,3,699.0,0.0,2242.58,1557.0,685.58,0.3057
SALE008286,2024-03-14,CUST04596,PROD001,Oceania,2,49.0,0.0,178.86,111.12,67.74,0.3787
SALE008287,2024-08-22,CUST06482,PROD018,Asia,1,399.0,0.0,363.41,259.39,104.02,0.2862
SALE008288,2024-12-27,CUST07109,PROD011,Asia,1,129.0,0.0,159.16,86.92,72.24,0.4539
SALE008289,2025-03-18,CUST07357,PROD012,North America,1,449.0,0.05,611.16,346.83,264.33,0.4325
SALE008290,2025-02-28,CUST06362,PROD019,North America,1,25.0,0.05,33.73,22.13,11.6,0.3439
SALE008291,2025-08-08,CUST09659,PROD004,Oceania,1,79.0,0.0,67.76,47.55,20.21,0.2983
SALE008292,2025-02-27,CUST07051,PROD003,Oceania,2,499.0,0.1,1117.86,584.59,533.27,0.477
SALE008293,2024-10-21,CUST09560,PROD013,North America,2,89.0,0.1,165.51,99.02,66.49,0.4017
SALE008294,2024-03-28,CUST02323,PROD008,Asia,10,179.0,0.0,3038.01,2126.33,911.68,0.3001
SALE008295,2025-11-15,CUST06516,PROD012,Asia,1,449.0,0.05,356.29,197.95,158.34,0.4444
SALE008296,2024-01-29,CUST06279,PROD007,North America,3,59.0,0.0,199.18,102.57,96.61,0.485
SALE008297,2024-08-28,CUST03608,PROD009,Europe,10,549.0,0.05,5809.3,2905.0,2904.3,0.4999
SALE008298,2024-10-31,CUST05210,PROD005,Europe,5,199.0,0.2,1158.01,747.5,410.51,0.3545
SALE008299,2025-10-12,CUST04087,PROD013,North America,1,89.0,0.1,108.59,80.98,27.61,0.2543
SALE008300,2024-11-27,CUST00744,PROD013,Europe,2,89.0,0.05,227.01,125.69,101.32,0.4463
SALE008301,2024-10-29,CUST03807,PROD014,North America,2,249.0,0.05,689.48,484.24,205.24,0.2977
SALE008302,2025-11-20,CUST00556,PROD008,Europe,3,179.0,0.05,676.51,422.16,254.35,0.376
SALE008303,2024-09-23,CUST08821,PROD009,Asia,1,549.0,0.0,713.68,380.94,332.74,0.4662
SALE008304,2025-07-06,CUST05810,PROD007,North America,1,59.0,0.0,66.11,37.27,28.84,0.4362
SALE008305,2024-01-24,CUST05996,PROD013,Asia,2,89.0,0.0,238.33,158.3,80.03,0.3358
SALE008306,2025-03-13,CUST05841,PROD004,Asia,2,79.0,0.1,131.4,75.68,55.72,0.424
SALE008307,2025-06-16,CUST03691,PROD002,Europe,3,149.0,0.05,409.87,323.13,86.74,0.2116
SALE008308,2024-06-02,CUST07727,PROD008,Europe,2,179.0,0.05,366.74,211.15,155.59,0.4243
SALE008309,2025-07-09,CUST04062,PROD014,North America,3,249.0,0.0,1090.29,714.75,375.54,0.3444
SALE008310,2025-10-20,CUST07650,PROD020,North America,1,75.0,0.0,76.61,51.24,25.37,0.3312
SALE008311,2024-02-09,CUST04777,PROD005,Asia,2,199.0,0.1,312.71,227.89,84.82,0.2712
SALE008312,2024-05-21,CUST04557,PROD018,North America,3,399.0,0.0,1106.65,691.92,414.73,0.3748
SALE008313,2024-04-15,CUST02722,PROD005,South America,1,199.0,0.05,181.85,122.73,59.12,0.3251
SALE008314,2025-11-23,CUST04289,PROD002,Oceania,3,149.0,0.0,462.71,311.69,151.02,0.3264
SALE008315,2024-08-01,CUST02377,PROD004,South America,3,79.0,0.15,294.82,194.9,99.92,0.3389
SALE008316,2025-11-22,CUST03886,PROD013,Europe,3,89.0,0.2,261.4,149.56,111.84,0.4279
SALE008317,2024-10-04,CUST03590,PROD008,Asia,10,179.0,0.0,1706.46,1209.22,497.24,0.2914
SALE008318,2025-12-15,CUST09427,PROD010,Europe,5,39.0,0.0,206.78,116.97,89.81,0.4343
SALE008319,2025-02-14,CUST03848,PROD006,North America,5,599.0,0.0,6588.91,4056.29,2532.62,0.3844
SALE008320,2024-07-25,CUST06894,PROD014,Europe,1,249.0,0.0,268.44,177.47,90.97,0.3389
SALE008321,2025-01-06,CUST03417,PROD011,North America,10,129.0,0.0,1433.93,868.78,565.15,0.3941
SALE008322,2024-04-10,CUST03490,PROD019,Asia,5,25.0,0.0,105.74,66.2,39.54,0.3739
SALE008323,2024-05-25,CUST03667,PROD010,Europe,2,39.0,0.1,70.2,48.58,21.62,0.308
SALE008324,2025-04-04,CUST07033,PROD002,Europe,3,149.0,0.0,921.29,523.51,397.78,0.4318
SALE008325,2025-07-04,CUST02038,PROD017,Europe,3,99.0,0.05,271.23,159.27,111.96,0.4128
SALE008326,2024-11-05,CUST05401,PROD012,North America,5,449.0,0.1,2325.15,1638.84,686.31,0.2952
SALE008327,2025-09-16,CUST05045,PROD006,Europe,3,599.0,0.1,1665.42,1230.37,435.05,0.2612
SALE008328,2024-10-10,CUST05759,PROD002,Europe,2,149.0,0.0,307.93,224.26,83.67,0.2717
SALE008329,2024-09-30,CUST00919,PROD006,Asia,2,599.0,0.2,825.06,613.16,211.9,0.2568
SALE008330,2025-02-10,CUST09149,PROD008,Asia,3,179.0,0.1,445.27,243.66,201.61,0.4528
SALE008331,2024-10-15,CUST02672,PROD004,Asia,5,79.0,0.05,352.28,180.04,172.24,0.4889
SALE008332,2025-05-18,CUST06065,PROD010,Asia,2,39.0,0.1,58.02,38.69,19.33,0.3332
SALE008333,2025-10-21,CUST03254,PROD012,Asia,2,449.0,0.0,691.74,447.49,244.25,0.3531
SALE008334,2024-08-30,CUST09063,PROD002,Asia,5,149.0,0.05,656.41,376.88,279.53,0.4258
SALE008335,2024-12-22,CUST09727,PROD001,Europe,1,49.0,0.1,42.84,23.45,19.39,0.4526
SALE008336,2024-09-01,CUST05301,PROD005,North America,1,199.0,0.0,385.23,205.6,179.63,0.4663
SALE008337,2025-03-07,CUST08869,PROD018,Asia,1,399.0,0.0,351.58,209.66,141.92,0.4037
SALE008338,2025-03-22,CUST07662,PROD012,Oceania,2,449.0,0.0,886.07,517.0,369.07,0.4165
SALE008339,2024-11-25,CUST09657,PROD010,Asia,1,39.0,0.05,59.4,31.77,27.63,0.4652
SALE008340,2024-02-22,CUST05281,PROD005,Oceania,10,199.0,0.1,1545.93,1127.4,418.53,0.2707
SALE008341,2025-11-08,CUST06387,PROD012,Asia,3,449.0,0.2,1302.9,957.79,345.11,0.2649
SALE008342,2025-05-26,CUST05656,PROD015,Europe,1,699.0,0.05,620.48,366.28,254.2,0.4097
SALE008343,2025-06-11,CUST07188,PROD006,Asia,1,599.0,0.1,551.45,297.5,253.95,0.4605
SALE008344,2025-08-07,CUST04303,PROD014,Oceania,2,249.0,0.0,885.0,561.85,323.15,0.3651
SALE008345,2024-01-20,CUST04167,PROD003,Europe,1,499.0,0.05,694.55,508.85,185.7,0.2674
SALE008346,2025-10-05,CUST06575,PROD010,Asia,1,39.0,0.05,50.01,30.27,19.74,0.3947
SALE008347,2024-03-03,CUST08976,PROD014,Europe,1,249.0,0.0,209.55,108.97,100.58,0.48
SALE008348,2025-07-05,CUST00677,PROD012,Oceania,3,449.0,0.0,1500.58,947.08,553.5,0.3689
SALE008349,2025-11-28,CUST09418,PROD020,North America,1,75.0,0.05,76.18,43.24,32.94,0.4324
SALE008350,2025-01-05,CUST06833,PROD007,Asia,1,59.0,0.2,57.61,34.8,22.81,0.3959
SALE008351,2025-06-06,CUST00220,PROD001,Asia,3,49.0,0.0,154.97,112.28,42.69,0.2755
SALE008352,2025-09-30,CUST05221,PROD011,Europe,2,129.0,0.0,298.52,194.27,104.25,0.3492
SALE008353,2025-02-17,CUST09183,PROD020,Asia,2,75.0,0.0,136.83,91.79,45.04,0.3292
SALE008354,2024-12-24,CUST07249,PROD007,North America,3,59.0,0.1,304.62,164.3,140.32,0.4606
SALE008355,2025-08-13,CUST05582,PROD017,Asia,10,99.0,0.0,895.7,620.03,275.67,0.3078
SALE008356,2025-07-29,CUST00106,PROD019,North America,1,25.0,0.0,31.52,21.4,10.12,0.3211
SALE008357,2024-03-01,CUST04448,PROD004,Asia,2,79.0,0.05,123.19,84.97,38.22,0.3103
SALE008358,2024-02-16,CUST02915,PROD002,Asia,2,149.0,0.0,271.19,140.09,131.1,0.4834
SALE008359,2025-06-04,CUST08252,PROD007,Europe,2,59.0,0.2,181.63,125.52,56.11,0.3089
SALE008360,2025-06-02,CUST05671,PROD005,North America,1,199.0,0.1,269.86,175.28,94.58,0.3505
SALE008361,2025-08-16,CUST02666,PROD020,South America,1,75.0,0.05,61.34,34.53,26.81,0.4371
SALE008362,2024-03-02,CUST04640,PROD006,Europe,3,599.0,0.1,2076.74,1083.9,992.84,0.4781
SALE008363,2024-04-23,CUST06798,PROD018,Europe,1,399.0,0.05,541.85,367.27,174.58,0.3222
SALE008364,2024-01-21,CUST01093,PROD016,Asia,2,29.0,0.0,56.95,36.53,20.42,0.3586
SALE008365,2024-07-26,CUST04916,PROD019,South America,3,25.0,0.1,75.69,47.9,27.79,0.3672
SALE008366,2025-01-02,CUST00538,PROD010,Europe,5,39.0,0.15,157.87,105.14,52.73,0.334
SALE008367,2024-09-20,CUST01801,PROD014,North America,2,249.0,0.1,507.8,314.8,193.0,0.3801
SALE008368,2024-03-28,CUST04038,PROD012,South America,5,449.0,0.0,2071.38,1376.31,695.07,0.3356
SALE008369,2025-02-08,CUST05942,PROD010,North America,1,39.0,0.1,47.6,31.9,15.7,0.3298
SALE008370,2024-08-25,CUST04163,PROD006,South America,10,599.0,0.0,5367.22,3117.18,2250.04,0.4192
SALE008371,2024-07-28,CUST09293,PROD005,North America,1,199.0,0.1,172.35,115.84,56.51,0.3279
SALE008372,2025-07-19,CUST03799,PROD006,Asia,2,599.0,0.2,1538.87,872.73,666.14,0.4329
SALE008373,2024-08-20,CUST06297,PROD006,South America,5,599.0,0.0,3205.31,1682.07,1523.24,0.4752
SALE008374,2025-02-06,CUST09393,PROD013,North America,2,89.0,0.0,203.11,143.2,59.91,0.295
SALE008375,2024-02-18,CUST06550,PROD002,Asia,5,149.0,0.0,725.87,520.03,205.84,0.2836
SALE008376,2025-06-20,CUST02058,PROD014,Asia,2,249.0,0.1,826.46,506.57,319.89,0.3871
SALE008377,2025-01-31,CUST00112,PROD014,Europe,2,249.0,0.1,463.78,280.11,183.67,0.396
SALE008378,2025-07-26,CUST07156,PROD011,North America,2,129.0,0.05,282.3,187.78,94.52,0.3348
SALE008379,2024-08-08,CUST02080,PROD018,Europe,5,399.0,0.1,1999.47,1027.2,972.27,0.4863
SALE008380,2024-12-17,CUST01817,PROD015,North America,5,699.0,0.0,8019.11,5849.8,2169.31,0.2705
SALE008381,2024-11-09,CUST08356,PROD013,North America,3,89.0,0.0,285.42,186.01,99.41,0.3483
SALE008382,2025-12-21,CUST00448,PROD016,North America,2,29.0,0.05,65.1,47.02,18.08,0.2777
SALE008383,2024-03-15,CUST03158,PROD011,Europe,2,129.0,0.0,332.99,211.41,121.58,0.3651
SALE008384,2024-05-27,CUST06214,PROD003,North America,2,499.0,0.0,1015.0,627.96,387.04,0.3813
SALE008385,2025-12-10,CUST09149,PROD014,Asia,10,249.0,0.1,2196.78,1218.63,978.15,0.4453
