customer_id,customer_name,country,region,customer_segment,signup_date,acquisition_channel
CUST01616,Customer 01616,France,Europe,Mid-Market,2025-01-01,Paid Search
CUST01617,Customer 01617,United Kingdom,Europe,Mid-Market,2024-06-19,Organic
CUST01618,Customer 01618,United States,North America,Enterprise,2025-02-16,Referral
CUST01619,Customer 01619,New Zealand,Oceania,Mid-Market,2025-08-30,Organic
CUST01620,Customer 01620,Spain,Europe,Mid-Market,2025-01-30,Referral
CUST01621,Customer 01621,Italy,Europe,Mid-Market,2025-10-12,Organic
CUST01622,Customer 01622,Canada,North America,SMB,2024-01-08,Organic
CUST01623,Customer 01623,Argentina,South America,Mid-Market,2025-01-01,Organic
CUST01624,Customer 01624,United Kingdom,Europe,Mid-Market,2024-02-03,Paid Search
CUST01625,Customer 01625,South Korea,Asia,SMB,2025-03-23,Referral
CUST01626,Customer 01626,United States,North America,Mid-Market,2025-03-26,Referral
CUST01627,Customer 01627,India,Asia,SMB,2024-08-16,Social
CUST01628,Customer 01628,Italy,Europe,SMB,2025-08-03,Paid Search
CUST01629,Customer 01629,Italy,Europe,SMB,2025-11-26,Organic
CUST01630,Customer 01630,India,Asia,SMB,2024-11-30,Partner
CUST01631,Customer 01631,South Korea,Asia,SMB,2024-11-13,Referral
CUST01632,Customer 01632,Brazil,South America,SMB,2024-05-19,Organic
CUST01633,Customer 01633,Canada,North America,SMB,2024-01-21,Organic
CUST01634,Customer 01634,Mexico,North America,SMB,2024-10-24,Paid Search
CUST01635,Customer 01635,Australia,Oceania,Mid-Market,2024-11-18,Paid Search
CUST01636,Customer 01636,South Korea,Asia,SMB,2025-07-15,Referral
CUST01637,Customer 01637,India,Asia,Enterprise,2025-09-22,Organic
CUST01638,Customer 01638,Australia,Oceania,Mid-Market,2024-03-20,Social
CUST01639,Customer 01639,Italy,Europe,SMB,2024-04-21,Paid Search
CUST01640,Customer 01640,Canada,North America,SMB,2025-02-13,Partner
CUST01641,Customer 01641,Mexico,North America,SMB,2024-10-01,Organic
CUST01642,Customer 01642,Spain,Europe,SMB,2025-05-28,Referral
CUST01643,Customer 01643,Thailand,Asia,SMB,2024-08-23,Partner
CUST01644,Customer 01644,Germany,Europe,Mid-Market,2024-10-30,Organic
CUST01645,Customer 01645,Germany,Europe,Mid-Market,2024-11-20,Paid Search
CUST01646,Customer 01646,India,Asia,SMB,2025-03-15,Organic
CUST01647,Customer 01647,Singapore,Asia,Mid-Market,2024-02-20,Paid Search
CUST01648,Customer 01648,Canada,North America,SMB,2025-10-07,Partner
CUST01649,Customer 01649,New Zealand,Oceania,Mid-Market,2024-09-04,Referral
CUST01650,Customer 01650,Brazil,South America,Enterprise,2024-06-04,Partner
CUST01651,Customer 01651,India,Asia,SMB,2025-04-13,Organic
CUST01652,Customer 01652,South Korea,Asia,Mid-Market,2024-04-08,Partner
CUST01653,Customer 01653,South Korea,Asia,Mid-Market,2025-03-07,Referral
CUST01654,Customer 01654,Italy,Europe,SMB,2024-02-14,Organic
CUST01655,Customer 01655,Australia,Oceania,SMB,2024-07-11,Partner
CUST01656,Customer 01656,Singapore,Asia,Mid-Market,2025-06-14,Organic
CUST01657,Customer 01657,Spain,Europe,SMB,2024-09-28,Organic
CUST01658,Customer 01658,Argentina,South America,SMB,2025-10-20,Partner
CUST01659,Customer 01659,Thailand,Asia,Mid-Market,2024-09-17,Organic
CUST01660,Customer 01660,United Kingdom,Europe,SMB,2025-05-19,Organic
CUST01661,Customer 01661,Germany,Europe,SMB,2024-01-22,Organic
CUST01662,Customer 01662,Mexico,North America,Enterprise,2025-12-14,Partner
CUST01663,Customer 01663,Canada,North America,SMB,2025-03-26,Organic
CUST01664,Customer 01664,Germany,Europe,SMB,2025-06-01,Paid Search
CUST01665,Customer 01665,Australia,Oceania,Mid-Market,2024-08-25,Organic
CUST01666,Customer 01666,Brazil,South America,SMB,2024-07-29,Paid Search
CUST01667,Customer 01667,Brazil,South America,Mid-Market,2024-11-15,Organic
CUST01668,Customer 01668,Italy,Europe,Mid-Market,2024-07-05,Partner
CUST01669,Customer 01669,Italy,Europe,SMB,2024-01-16,Partner
CUST01670,Customer 01670,Brazil,South America,SMB,2025-05-02,Partner
CUST01671,Customer 01671,India,Asia,Enterprise,2025-06-07,Referral
CUST01672,Customer 01672,United States,North America,Enterprise,2025-05-09,Paid Search
CUST01673,Customer 01673,Mexico,North America,SMB,2025-02-08,Organic
CUST01674,Customer 01674,France,Europe,SMB,2025-01-17,Paid Search
CUST01675,Customer 01675,United States,North America,SMB,2025-12-21,Paid Search
CUST01676,Customer 01676,New Zealand,Oceania,Enterprise,2025-01-20,Referral
CUST01677,Customer 01677,Mexico,North America,Mid-Market,2025-05-30,Organic
CUST01678,Customer 01678,India,Asia,SMB,2024-10-31,Referral
CUST01679,Customer 01679,Chile,South America,Enterprise,2024-01-25,Organic
CUST01680,Customer 01680,Mexico,North America,SMB,2024-09-12,Paid Search
CUST01681,Customer 01681,United States,North America,SMB,2025-06-11,Social
CUST01682,Customer 01682,Chile,South America,Mid-Market,2025-04-08,Organic
CUST01683,Customer 01683,Canada,North America,SMB,2025-05-22,Organic
CUST01684,Customer 01684,South Korea,Asia,Mid-Market,2025-06-30,Organic
CUST01685,Customer 01685,Germany,Europe,SMB,2024-06-08,Paid Search
CUST01686,Customer 01686,France,Europe,Mid-Market,2025-08-17,Paid Search
CUST01687,Customer 01687,Mexico,North America,Enterprise,2025-06-06,Social
CUST01688,Customer 01688,Mexico,North America,SMB,2024-08-13,Partner
CUST01689,Customer 01689,United States,North America,SMB,2025-01-03,Referral
CUST01690,Customer 01690,Japan,Asia,Mid-Market,2025-09-19,Referral
CUST01691,Customer 01691,Canada,North America,SMB,2024-05-02,Organic
CUST01692,Customer 01692,New Zealand,Oceania,Mid-Market,2024-08-09,Social
CUST01693,Customer 01693,Italy,Europe,Mid-Market,2024-05-20,Paid Search
CUST01694,Customer 01694,Mexico,North America,SMB,2024-08-10,Organic
CUST01695,Customer 01695,Canada,North America,Enterprise,2024-05-29,Social
CUST01696,Customer 01696,United States,North America,SMB,2025-08-12,Paid Search
CUST01697,Customer 01697,Italy,Europe,SMB,2025-12-25,Organic
CUST01698,Customer 01698,Mexico,North America,SMB,2025-12-09,Referral
CUST01699,Customer 01699,Australia,Oceania,Mid-Market,2024-09-18,Organic
CUST01700,Customer 01700,Canada,North America,Enterprise,2025-11-12,Organic
CUST01701,Customer 01701,Australia,Oceania,SMB,2024-02-29,Organic
CUST01702,Customer 01702,Australia,Oceania,SMB,2024-03-22,Referral
CUST01703,Customer 01703,Japan,Asia,SMB,2024-08-25,Organic
CUST01704,Customer 01704,Canada,North America,Mid-Market,2024-07-29,Organic
CUST01705,Customer 01705,India,Asia,SMB,2025-11-01,Paid Search
CUST01706,Customer 01706,New Zealand,Oceania,SMB,2025-07-09,Organic
CUST01707,Customer 01707,France,Europe,SMB,2025-07-04,Paid Search
CUST01708,Customer 01708,South Korea,Asia,SMB,2025-08-12,Paid Search
CUST01709,Customer 01709,Argentina,South America,Mid-Market,2025-06-14,Organic
CUST01710,Customer 01710,Thailand,Asia,SMB,2025-01-03,Organic
CUST01711,Customer 01711,United States,North America,SMB,2024-02-12,Organic
CUST01712,Customer 01712,Japan,Asia,SMB,2024-01-12,Paid Search
CUST01713,Customer 01713,Australia,Oceania,SMB,2025-12-14,Partner
CUST01714,Customer 01714,Argentina,South America,SMB,2025-01-01,Organic
CUST01715,Customer 01715,India,Asia,SMB,2025-11-27,Organic
CUST01716,Customer 01716,Mexico,North America,SMB,2024-01-23,Organic
CUST01717,Customer 01717,Thailand,Asia,SMB,2025-04-09,Referral
CUST01718,Customer 01718,Mexico,North America,SMB,2024-07-24,Paid Search
CUST01719,Customer 01719,United States,North America,Mid-Market,2024-09-23,Referral
CUST01720,Customer 01720,Argentina,South America,SMB,2025-04-25,Referral
CUST01721,Customer 01721,United Kingdom,Europe,SMB,2024-12-28,Organic
CUST01722,Customer 01722,France,Europe,Mid-Market,2024-04-08,Paid Search
CUST01723,Customer 01723,Canada,North America,SMB,2025-12-31,Social
CUST01724,Customer 01724,Mexico,North America,SMB,2025-06-04,Organic
CUST01725,Customer 01725,Thailand,Asia,Mid-Market,2024-09-20,Paid Search
CUST01726,Customer 01726,France,Europe,SMB,2025-03-30,Paid Search
CUST01727,Customer 01727,Japan,Asia,Enterprise,2024-04-20,Organic
CUST01728,Customer 01728,Brazil,South America,SMB,2024-11-10,Partner
CUST01729,Customer 01729,United Kingdom,Europe,Enterprise,2024-11-06,Organic
CUST01730,Customer 01730,Singapore,Asia,Mid-Market,2024-09-29,Organic
CUST01731,Customer 01731,New Zealand,Oceania,SMB,2024-12-19,Referral
CUST01732,Customer 01732,France,Europe,SMB,2025-10-30,Social
CUST01733,Customer 01733,United States,North America,Mid-Market,2024-01-06,Organic
CUST01734,Customer 01734,India,Asia,SMB,2025-02-08,Referral
CUST01735,Customer 01735,Brazil,South America,SMB,2025-11-18,Organic
CUST01736,Customer 01736,United States,North America,Enterprise,2025-10-11,Referral
CUST01737,Customer 01737,Brazil,South America,Mid-Market,2025-10-18,Paid Search
CUST01738,Customer 01738,Italy,Europe,Enterprise,2024-10-28,Paid Search
CUST01739,Customer 01739,Mexico,North America,Mid-Market,2025-02-18,Social
CUST01740,Customer 01740,Mexico,North America,Mid-Market,2025-03-10,Referral
CUST01741,Customer 01741,United Kingdom,Europe,Mid-Market,2025-09-04,Organic
CUST01742,Customer 01742,United Kingdom,Europe,Mid-Market,2025-11-28,Social
CUST01743,Customer 01743,Spain,Europe,Enterprise,2024-07-05,Organic
CUST01744,Customer 01744,Australia,Oceania,Mid-Market,2024-03-31,Referral
CUST01745,Customer 01745,Canada,North America,SMB,2024-07-12,Referral
CUST01746,Customer 01746,Mexico,North America,Mid-Market,2024-07-11,Partner
CUST01747,Customer 01747,Canada,North America,SMB,2024-08-07,Paid Search
CUST01748,Customer 01748,United States,North America,Enterprise,2025-11-01,Referral
CUST01749,Customer 01749,South Korea,Asia,Mid-Market,2024-06-06,Referral
CUST01750,Customer 01750,Thailand,Asia,Mid-Market,2024-11-04,Paid Search
CUST01751,Customer 01751,United States,North America,SMB,2024-09-18,Social
CUST01752,Customer 01752,United Kingdom,Europe,SMB,2024-07-17,Organic
CUST01753,Customer 01753,Brazil,South America,SMB,2024-05-23,Organic
CUST01754,Customer 01754,Brazil,South America,Mid-Market,2025-12-30,Referral
CUST01755,Customer 01755,South Korea,Asia,Mid-Market,2025-04-02,Organic
CUST01756,Customer 01756,Canada,North America,SMB,2024-03-15,Partner
CUST01757,Customer 01757,Germany,Europe,SMB,2025-04-23,Paid Search
CUST01758,Customer 01758,Australia,Oceania,SMB,2025-03-23,Paid Search
CUST01759,Customer 01759,Australia,Oceania,SMB,2024-09-19,Referral
CUST01760,Customer 01760,New Zealand,Oceania,Enterprise,2025-07-30,Partner
CUST01761,Customer 01761,Thailand,Asia,Enterprise,2025-08-09,Referral
CUST01762,Customer 01762,Germany,Europe,Mid-Market,2025-07-29,Organic
CUST01763,Customer 01763,France,Europe,SMB,2025-04-12,Paid Search
CUST01764,Customer 01764,Spain,Europe,SMB,2024-11-18,Partner
CUST01765,Customer 01765,Spain,Europe,Enterprise,2024-05-31,Social
CUST01766,Customer 01766,Italy,Europe,Enterprise,2024-02-02,Referral
CUST01767,Customer 01767,New Zealand,Oceania,SMB,2025-11-02,Referral
CUST01768,Customer 01768,Spain,Europe,Mid-Market,2025-09-06,Paid Search
CUST01769,Customer 01769,France,Europe,SMB,2024-05-27,Paid Search
CUST01770,Customer 01770,Chile,South America,SMB,2025-08-09,Paid Search
CUST01771,Customer 01771,Mexico,North America,Enterprise,2024-02-04,Organic
CUST01772,Customer 01772,United States,North America,Enterprise,2024-06-22,Organic
CUST01773,Customer 01773,United States,North America,Enterprise,2024-04-19,Referral
CUST01774,Customer 01774,Argentina,South America,SMB,2024-09-05,Paid Search
CUST01775,Customer 01775,Mexico,North America,SMB,2024-08-21,Organic
CUST01776,Customer 01776,Mexico,North America,Enterprise,2025-01-09,Partner
CUST01777,Customer 01777,United States,North America,Mid-Market,2024-12-01,Organic
CUST01778,Customer 01778,Japan,Asia,SMB,2024-03-24,Referral
CUST01779,Customer 01779,South Korea,Asia,SMB,2024-04-19,Partner
CUST01780,Customer 01780,India,Asia,SMB,2025-08-22,Partner
CUST01781,Customer 01781,Italy,Europe,Mid-Market,2025-02-04,Partner
CUST01782,Customer 01782,United States,North America,Enterprise,2025-11-05,Partner
CUST01783,Customer 01783,India,Asia,SMB,2024-04-05,Paid Search
CUST01784,Customer 01784,France,Europe,SMB,2024-08-13,Referral
CUST01785,Customer 01785,Italy,Europe,SMB,2024-04-25,Partner
CUST01786,Customer 01786,Chile,South America,Mid-Market,2025-11-06,Paid Search
CUST01787,Customer 01787,India,Asia,SMB,2024-04-26,Referral
CUST01788,Customer 01788,Canada,North America,SMB,2025-08-08,Organic
CUST01789,Customer 01789,Brazil,South America,Mid-Market,2024-05-20,Referral
CUST01790,Customer 01790,Italy,Europe,SMB,2025-06-16,Organic
CUST01791,Customer 01791,Mexico,North America,Mid-Market,2024-11-28,Referral
CUST01792,Customer 01792,Thailand,Asia,Mid-Market,2025-12-09,Paid Search
CUST01793,Customer 01793,France,Europe,SMB,2024-02-21,Organic
CUST01794,Customer 01794,United States,North America,Mid-Market,2024-08-25,Paid Search
CUST01795,Customer 01795,Australia,Oceania,Mid-Market,2025-06-12,Referral
CUST01796,Customer 01796,South Korea,Asia,Mid-Market,2025-10-31,Social
CUST01797,Customer 01797,Canada,North America,Mid-Market,2025-01-29,Organic
CUST01798,Customer 01798,India,Asia,SMB,2024-03-12,Organic
CUST01799,Customer 01799,Mexico,North America,SMB,2025-04-05,Referral
CUST01800,Customer 01800,United States,North America,SMB,2024-12-15,Referral
CUST01801,Customer 01801,Mexico,North America,SMB,2025-07-20,Paid Search
CUST01802,Customer 01802,United States,North America,SMB,2025-02-07,Referral
CUST01803,Customer 01803,United Kingdom,Europe,SMB,2025-10-18,Partner
CUST01804,Customer 01804,United States,North America,Mid-Market,2024-03-30,Organic
CUST01805,Customer 01805,Mexico,North America,SMB,2025-04-01,Paid Search
CUST01806,Customer 01806,Canada,North America,Enterprise,2025-06-23,Organic
CUST01807,Customer 01807,France,Europe,Mid-Market,2024-10-23,Social
CUST01808,Customer 01808,Singapore,Asia,SMB,2024-12-13,Partner
CUST01809,Customer 01809,Thailand,Asia,Mid-Market,2025-05-23,Paid Search
CUST01810,Customer 01810,France,Europe,SMB,2024-11-29,Social
CUST01811,Customer 01811,France,Europe,Enterprise,2024-10-13,Organic
CUST01812,Customer 01812,India,Asia,Enterprise,2025-03-01,Referral
CUST01813,Customer 01813,Mexico,North America,Mid-Market,2025-08-10,Partner
CUST01814,Customer 01814,Italy,Europe,Mid-Market,2024-04-08,Partner
CUST01815,Customer 01815,Argentina,South America,Enterprise,2025-09-30,Referral
CUST01816,Customer 01816,United States,North America,Mid-Market,2024-05-26,Organic
CUST01817,Customer 01817,Mexico,North America,Enterprise,2024-03-12,Organic
CUST01818,Customer 01818,Thailand,Asia,SMB,2024-05-12,Organic
CUST01819,Customer 01819,Thailand,Asia,Enterprise,2024-02-26,Partner
CUST01820,Customer 01820,Mexico,North America,Mid-Market,2025-11-26,Paid Search
CUST01821,Customer 01821,Australia,Oceania,SMB,2024-08-01,Paid Search
CUST01822,Customer 01822,South Korea,Asia,Enterprise,2025-07-19,Organic
CUST01823,Customer 01823,Canada,North America,Mid-Market,2024-05-13,Paid Search
CUST01824,Customer 01824,Canada,North America,Enterprise,2025-01-21,Paid Search
CUST01825,Customer 01825,United States,North America,SMB,2024-11-07,Paid Search
CUST01826,Customer 01826,Italy,Europe,Mid-Market,2025-04-27,Paid Search
CUST01827,Customer 01827,Mexico,North America,Mid-Market,2025-12-23,Organic
CUST01828,Customer 01828,South Korea,Asia,SMB,2025-04-20,Organic
CUST01829,Customer 01829,New Zealand,Oceania,Mid-Market,2025-05-28,Social
CUST01830,Customer 01830,Thailand,Asia,Mid-Market,2024-07-10,Referral
CUST01831,Customer 01831,India,Asia,SMB,2024-03-30,Referral
CUST01832,Customer 01832,New Zealand,Oceania,Mid-Market,2024-03-04,Social
CUST01833,Customer 01833,Thailand,Asia,SMB,2024-08-07,Referral
CUST01834,Customer 01834,United Kingdom,Europe,Mid-Market,2025-02-09,Referral
CUST01835,Customer 01835,Italy,Europe,Enterprise,2024-02-14,Paid Search
CUST01836,Customer 01836,Italy,Europe,SMB,2024-07-11,Organic
CUST01837,Customer 01837,Italy,Europe,SMB,2025-04-06,Paid Search
CUST01838,Customer 01838,Thailand,Asia,SMB,2025-09-30,Partner
CUST01839,Customer 01839,United States,North America,SMB,2025-12-24,Paid Search
CUST01840,Customer 01840,United States,North America,Enterprise,2024-06-21,Organic
CUST01841,Customer 01841,France,Europe,SMB,2024-03-15,Partner
CUST01842,Customer 01842,Canada,North America,SMB,2025-02-22,Organic
CUST01843,Customer 01843,Spain,Europe,SMB,2025-11-16,Referral
CUST01844,Customer 01844,New Zealand,Oceania,Mid-Market,2024-11-03,Referral
CUST01845,Customer 01845,Germany,Europe,Mid-Market,2025-10-22,Paid Search
CUST01846,Customer 01846,Mexico,North America,SMB,2025-06-27,Organic
CUST01847,Customer 01847,Singapore,Asia,SMB,2025-10-18,Paid Search
CUST01848,Customer 01848,Canada,North America,SMB,2025-11-25,Partner
CUST01849,Customer 01849,South Korea,Asia,SMB,2024-03-19,Partner
CUST01850,Customer 01850,United States,North America,SMB,2024-10-27,Partner
CUST01851,Customer 01851,Italy,Europe,Mid-Market,2024-02-06,Organic
CUST01852,Customer 01852,Australia,Oceania,SMB,2024-02-02,Organic
CUST01853,Customer 01853,Canada,North America,SMB,2024-12-13,Referral
CUST01854,Customer 01854,Canada,North America,Mid-Market,2025-04-28,Referral
CUST01855,Customer 01855,Argentina,South America,Mid-Market,2025-10-09,Organic
CUST01856,Customer 01856,New Zealand,Oceania,SMB,2024-04-04,Organic
CUST01857,Customer 01857,France,Europe,SMB,2024-01-25,Organic
CUST01858,Customer 01858,Thailand,Asia,Mid-Market,2024-03-17,Paid Search
CUST01859,Customer 01859,Thailand,Asia,SMB,2025-11-08,Referral
CUST01860,Customer 01860,Japan,Asia,Mid-Market,2025-04-28,Social
CUST01861,Customer 01861,United States,North America,Mid-Market,2024-12-17,Organic
CUST01862,Customer 01862,Australia,Oceania,Enterprise,2024-03-16,Paid Search
CUST01863,Customer 01863,New Zealand,Oceania,SMB,2024-09-28,Paid Search
CUST01864,Customer 01864,Mexico,North America,SMB,2024-04-04,Paid Search
CUST01865,Customer 01865,Canada,North America,Enterprise,2024-01-22,Organic
CUST01866,Customer 01866,Chile,South America,SMB,2024-11-16,Organic
CUST01867,Customer 01867,Australia,Oceania,SMB,2025-01-02,Organic
CUST01868,Customer 01868,United Kingdom,Europe,Mid-Market,2024-11-26,Referral
CUST01869,Customer 01869,Mexico,North America,SMB,2025-09-29,Referral
CUST01870,Customer 01870,Argentina,South America,Mid-Market,2025-10-29,Referral
CUST01871,Customer 01871,Thailand,Asia,Enterprise,2024-03-29,Paid Search
CUST01872,Customer 01872,India,Asia,Mid-Market,2024-07-20,Paid Search
CUST01873,Customer 01873,New Zealand,Oceania,SMB,2025-01-01,Organic
CUST01874,Customer 01874,New Zealand,Oceania,Enterprise,2024-10-20,Organic
CUST01875,Customer 01875,New Zealand,Oceania,Mid-Market,2024-11-14,Organic
CUST01876,Customer 01876,Canada,North America,SMB,2025-06-01,Organic
CUST01877,Customer 01877,Thailand,Asia,Mid-Market,2024-05-11,Social
CUST01878,Customer 01878,Japan,Asia,SMB,2025-08-27,Social
CUST01879,Customer 01879,United States,North America,SMB,2024-07-12,Partner
CUST01880,Customer 01880,Mexico,North America,Mid-Market,2024-09-12,Referral
CUST01881,Customer 01881,United States,North America,SMB,2024-06-11,Referral
CUST01882,Customer 01882,Canada,North America,SMB,2025-04-06,Referral
CUST01883,Customer 01883,Japan,Asia,Mid-Market,2025-05-23,Referral
CUST01884,Customer 01884,Mexico,North America,SMB,2025-04-01,Organic
