customer_id,purchase_count,last_purchase_date,churn_status
CUST02990,2,2025-01-21,Churned
CUST02991,8,2025-07-29,Churned
CUST02992,5,2025-08-24,Churned
CUST02993,3,2025-03-21,Churned
CUST02994,3,2025-11-02,Active
CUST02995,3,2025-11-05,Active
CUST02996,9,2025-10-09,Active
CUST02997,7,2025-12-28,Active
CUST02998,3,2025-10-04,Active
CUST02999,5,2025-11-06,Active
CUST03000,7,2025-11-22,Active
CUST03001,4,2025-12-22,Active
CUST03002,6,2025-08-08,Churned
CUST03003,5,2025-08-08,Churned
CUST03004,8,2025-11-21,Active
CUST03005,4,2025-11-28,Active
CUST03006,4,2025-10-26,Active
CUST03007,7,2025-12-26,Active
CUST03008,1,2024-11-04,Churned
CUST03009,7,2025-10-21,Active
CUST03010,5,2025-06-02,Churned
CUST03011,3,2024-12-24,Churned
CUST03012,8,2025-10-22,Active
CUST03013,3,2025-04-30,Churned
CUST03014,7,2025-10-19,Active
CUST03015,1,2025-09-06,Churned
CUST03016,5,2025-10-18,Active
CUST03017,4,2025-04-29,Churned
CUST03018,5,2025-06-02,Churned
CUST03019,10,2025-11-14,Active
CUST03020,4,2025-06-17,Churned
CUST03021,2,2024-07-17,Churned
CUST03022,4,2025-09-30,Churned
CUST03023,8,2025-10-15,Active
CUST03024,1,2024-12-25,Churned
CUST03025,7,2025-12-05,Active
CUST03026,1,2024-02-29,Churned
CUST03027,5,2025-08-26,Churned
CUST03028,4,2025-06-09,Churned
CUST03029,4,2025-05-15,Churned
CUST03030,4,2025-08-08,Churned
CUST03031,6,2025-03-05,Churned
CUST03032,5,2025-09-16,Churned
CUST03033,8,2025-11-21,Active
CUST03034,5,2025-08-24,Churned
CUST03035,5,2025-08-19,Churned
CUST03036,8,2025-10-30,Active
CUST03037,3,2025-04-27,Churned
CUST03038,5,2025-10-02,Churned
CUST03039,8,2025-09-13,Churned
CUST03040,1,2025-03-05,Churned
CUST03041,6,2025-11-26,Active
CUST03042,5,2025-12-13,Active
CUST03043,6,2025-12-11,Active
CUST03044,5,2025-06-01,Churned
CUST03045,3,2025-06-18,Churned
CUST03046,1,2025-05-13,Churned
CUST03047,9,2025-07-12,Churned
CUST03048,1,2024-01-25,Churned
CUST03049,4,2025-02-10,Churned
CUST03050,6,2025-10-17,Active
CUST03051,6,2025-11-27,Active
CUST03052,7,2025-09-10,Churned
CUST03053,7,2025-12-30,Active
CUST03054,7,2025-07-31,Churned
CUST03055,7,2025-12-13,Active
CUST03056,4,2025-10-02,Churned
CUST03057,5,2025-11-10,Active
CUST03058,7,2025-03-24,Churned
CUST03059,5,2025-11-22,Active
CUST03060,1,2024-06-18,Churned
CUST03061,4,2025-03-04,Churned
CUST03062,5,2025-09-03,Churned
CUST03063,4,2025-12-26,Active
CUST03064,6,2025-12-25,Active
CUST03065,2,2025-04-17,Churned
CUST03066,6,2025-04-03,Churned
CUST03067,4,2025-12-30,Active
CUST03068,8,2025-07-13,Churned
CUST03069,4,2025-07-31,Churned
CUST03070,7,2025-11-16,Active
CUST03071,3,2025-08-12,Churned
CUST03072,4,2025-09-07,Churned
CUST03073,7,2025-10-07,Active
CUST03074,4,2025-08-04,Churned
CUST03075,4,2025-08-19,Churned
CUST03076,5,2025-08-30,Churned
CUST03077,7,2025-12-21,Active
CUST03078,4,2025-05-22,Churned
CUST03079,5,2025-09-26,Churned
CUST03080,9,2025-08-28,Churned
CUST03081,5,2025-12-22,Active
CUST03082,4,2025-11-03,Active
CUST03083,7,2025-09-20,Churned
CUST03084,9,2025-12-23,Active
CUST03085,2,2025-12-04,Active
CUST03086,5,2024-06-11,Churned
CUST03087,4,2025-11-18,Active
CUST03088,1,2025-12-16,Active
CUST03089,8,2025-11-20,Active
CUST03090,9,2025-12-10,Active
CUST03091,4,2025-09-29,Churned
CUST03092,3,2025-05-31,Churned
CUST03093,5,2025-09-20,Churned
CUST03094,4,2025-11-12,Active
CUST03095,6,2025-11-07,Active
CUST03096,9,2025-11-14,Active
CUST03097,6,2025-09-17,Churned
CUST03098,5,2025-12-12,Active
CUST03099,3,2025-12-05,Active
CUST03100,1,2024-10-17,Churned
CUST03101,11,2025-12-13,Active
CUST03102,4,2025-11-11,Active
CUST03103,2,2025-10-01,Churned
CUST03104,4,2025-07-14,Churned
CUST03105,3,2025-03-15,Churned
CUST03106,6,2025-12-28,Active
CUST03107,7,2025-03-03,Churned
CUST03108,5,2025-11-30,Active
CUST03109,5,2025-08-28,Churned
CUST03110,6,2025-09-08,Churned
CUST03111,4,2024-08-03,Churned
CUST03112,2,2025-08-24,Churned
CUST03113,3,2024-05-27,Churned
CUST03114,6,2025-11-16,Active
CUST03115,6,2025-06-07,Churned
CUST03116,3,2025-09-07,Churned
CUST03117,3,2025-11-07,Active
CUST03118,6,2025-08-08,Churned
CUST03119,3,2025-12-28,Active
CUST03120,3,2025-11-11,Active
CUST03121,6,2025-09-21,Churned
CUST03122,3,2025-08-31,Churned
CUST03123,7,2025-09-13,Churned
CUST03124,9,2025-12-06,Active
CUST03125,6,2025-12-08,Active
CUST03126,4,2025-08-08,Churned
CUST03127,4,2025-08-04,Churned
CUST03128,3,2025-05-18,Churned
CUST03129,6,2025-10-25,Active
CUST03130,8,2025-09-07,Churned
CUST03131,3,2025-08-25,Churned
CUST03132,7,2025-12-06,Active
CUST03133,3,2025-11-06,Active
CUST03134,2,2025-07-25,Churned
CUST03135,3,2025-07-25,Churned
CUST03136,5,2025-07-22,Churned
CUST03137,6,2025-12-12,Active
CUST03138,6,2025-11-03,Active
CUST03139,6,2025-09-21,Churned
CUST03140,5,2025-08-20,Churned
CUST03141,7,2025-12-31,Active
CUST03142,8,2025-07-23,Churned
CUST03143,4,2025-10-25,Active
CUST03144,3,2025-05-04,Churned
CUST03145,4,2025-09-15,Churned
CUST03146,9,2025-12-13,Active
CUST03147,7,2025-09-30,Churned
CUST03148,4,2025-12-13,Active
CUST03149,4,2025-01-28,Churned
CUST03150,3,2025-09-05,Churned
CUST03151,5,2025-09-14,Churned
CUST03152,5,2025-11-20,Active
CUST03153,8,2025-11-08,Active
CUST03154,4,2025-09-20,Churned
CUST03155,5,2025-09-15,Churned
CUST03156,6,2025-06-05,Churned
CUST03157,3,2024-11-12,Churned
CUST03158,6,2025-10-30,Active
CUST03159,5,2025-08-29,Churned
CUST03160,5,2025-12-04,Active
CUST03161,6,2025-02-17,Churned
CUST03162,2,2025-07-31,Churned
CUST03163,6,2025-11-25,Active
CUST03164,3,2025-06-23,Churned
CUST03165,4,2025-10-03,Active
CUST03166,5,2025-05-27,Churned
CUST03167,4,2025-09-07,Churned
CUST03168,4,2025-09-09,Churned
CUST03169,5,2025-07-25,Churned
CUST03170,7,2025-07-03,Churned
CUST03171,4,2025-10-29,Active
CUST03172,4,2025-11-29,Active
CUST03173,3,2025-07-02,Churned
CUST03174,6,2025-08-13,Churned
CUST03175,8,2025-08-22,Churned
CUST03176,8,2025-12-25,Active
CUST03177,4,2025-12-12,Active
CUST03178,5,2025-12-28,Active
CUST03179,9,2025-12-16,Active
CUST03180,5,2025-06-18,Churned
CUST03181,6,2025-04-20,Churned
CUST03182,7,2025-10-07,Active
CUST03183,4,2025-12-02,Active
CUST03184,4,2025-07-12,Churned
CUST03185,3,2025-07-28,Churned
CUST03186,2,2025-05-03,Churned
CUST03187,10,2025-08-10,Churned
CUST03188,7,2025-11-23,Active
CUST03189,7,2025-11-21,Active
CUST03190,11,2025-12-14,Active
CUST03191,8,2025-09-08,Churned
CUST03192,7,2025-12-20,Active
CUST03193,7,2025-11-02,Active
CUST03194,2,2025-03-29,Churned
CUST03195,9,2025-08-02,Churned
CUST03196,5,2025-12-21,Active
CUST03197,3,2025-10-13,Active
CUST03198,5,2025-08-19,Churned
CUST03199,2,2025-11-22,Active
CUST03200,6,2025-11-20,Active
CUST03201,4,2025-07-04,Churned
CUST03202,8,2025-08-19,Churned
CUST03203,4,2025-10-30,Active
CUST03204,4,2025-09-22,Churned
CUST03205,8,2025-11-09,Active
CUST03206,5,2025-01-06,Churned
CUST03207,8,2025-07-03,Churned
CUST03208,4,2025-06-07,Churned
CUST03209,3,2025-06-07,Churned
CUST03210,3,2025-08-05,Churned
CUST03211,4,2024-09-20,Churned
CUST03212,5,2025-12-16,Active
CUST03213,6,2025-06-30,Churned
CUST03214,4,2025-12-04,Active
CUST03215,4,2025-12-20,Active
CUST03216,3,2025-07-23,Churned
CUST03217,1,2024-11-15,Churned
CUST03218,4,2024-12-18,Churned
CUST03219,6,2025-10-02,Churned
CUST03220,3,2025-08-09,Churned
CUST03221,5,2025-08-31,Churned
CUST03222,4,2025-12-24,Active
CUST03223,4,2025-02-27,Churned
CUST03224,5,2025-02-12,Churned
CUST03225,4,2025-02-28,Churned
CUST03226,4,2025-02-28,Churned
CUST03227,2,2024-09-09,Churned
CUST03228,6,2025-11-02,Active
CUST03229,5,2025-03-20,Churned
CUST03230,6,2025-12-30,Active
CUST03231,4,2025-10-18,Active
CUST03232,5,2025-08-03,Churned
CUST03233,5,2025-06-01,Churned
CUST03234,6,2025-12-23,Active
CUST03235,5,2025-07-16,Churned
CUST03236,3,2025-07-19,Churned
CUST03237,4,2025-12-22,Active
CUST03238,4,2025-07-21,Churned
CUST03239,4,2025-08-26,Churned
CUST03240,4,2025-06-30,Churned
CUST03241,7,2025-08-16,Churned
CUST03242,5,2025-09-04,Churned
CUST03243,4,2025-09-09,Churned
CUST03244,3,2025-08-23,Churned
CUST03245,3,2025-05-30,Churned
CUST03246,6,2025-04-14,Churned
CUST03247,4,2025-04-25,Churned
CUST03248,5,2025-12-12,Active
CUST03249,2,2025-06-23,Churned
CUST03250,7,2025-11-24,Active
CUST03251,10,2025-08-27,Churned
CUST03252,4,2025-06-23,Churned
CUST03253,3,2025-01-13,Churned
CUST03254,9,2025-12-23,Active
CUST03255,6,2025-12-18,Active
CUST03256,5,2025-06-07,Churned
CUST03257,5,2025-12-04,Active
CUST03258,5,2025-08-11,Churned
CUST03259,4,2025-03-03,Churned
CUST03260,4,2025-08-01,Churned
CUST03261,6,2025-09-14,Churned
CUST03262,5,2025-11-09,Active
CUST03263,7,2025-12-26,Active
CUST03264,7,2025-12-16,Active
CUST03265,4,2025-01-10,Churned
CUST03266,7,2025-09-03,Churned
CUST03267,2,2025-12-28,Active
CUST03268,5,2025-11-15,Active
CUST03269,6,2025-06-11,Churned
CUST03270,5,2025-12-11,Active
CUST03271,6,2025-09-11,Churned
CUST03272,3,2025-06-26,Churned
CUST03273,4,2025-12-11,Active
CUST03274,6,2025-07-05,Churned
CUST03275,1,2024-08-27,Churned
CUST03276,0,,Active
CUST03277,7,2025-10-17,Active
CUST03278,10,2025-12-15,Active
CUST03279,8,2025-12-18,Active
CUST03280,3,2025-07-02,Churned
CUST03281,4,2025-09-04,Churned
CUST03282,3,2025-07-12,Churned
CUST03283,6,2025-12-21,Active
CUST03284,7,2025-12-10,Active
CUST03285,7,2025-12-22,Active
CUST03286,0,,Active
CUST03287,6,2025-10-06,Active
CUST03288,5,2025-11-15,Active
CUST03289,8,2025-12-10,Active
CUST03290,7,2025-09-28,Churned
CUST03291,3,2025-10-27,Active
CUST03292,5,2025-12-10,Active
CUST03293,5,2025-11-24,Active
CUST03294,4,2025-04-26,Churned
CUST03295,5,2025-11-26,Active
CUST03296,6,2025-08-08,Churned
CUST03297,8,2025-10-11,Active
CUST03298,7,2025-11-18,Active
CUST03299,6,2025-07-25,Churned
CUST03300,5,2025-10-27,Active
CUST03301,4,2025-11-10,Active
CUST03302,10,2025-04-27,Churned
CUST03303,3,2025-08-11,Churned
CUST03304,8,2025-10-17,Active
CUST03305,10,2025-12-26,Active
CUST03306,4,2025-08-19,Churned
CUST03307,3,2025-09-15,Churned
CUST03308,6,2025-10-09,Active
CUST03309,4,2025-11-12,Active
CUST03310,10,2025-12-24,Active
CUST03311,3,2025-11-19,Active
CUST03312,5,2025-11-29,Active
CUST03313,6,2025-12-17,Active
CUST03314,2,2025-11-11,Active
CUST03315,5,2025-04-14,Churned
CUST03316,1,2025-01-26,Churned
CUST03317,4,2025-07-10,Churned
CUST03318,7,2025-07-18,Churned
CUST03319,4,2025-11-06,Active
CUST03320,5,2025-08-04,Churned
CUST03321,6,2025-03-09,Churned
CUST03322,4,2025-05-29,Churned
CUST03323,2,2025-03-14,Churned
CUST03324,5,2025-12-20,Active
CUST03325,8,2025-05-24,Churned
CUST03326,4,2025-08-21,Churned
CUST03327,5,2025-08-12,Churned
CUST03328,9,2025-12-26,Active
CUST03329,6,2024-12-29,Churned
CUST03330,4,2025-08-12,Churned
CUST03331,5,2025-08-24,Churned
CUST03332,5,2025-01-31,Churned
CUST03333,4,2024-12-23,Churned
CUST03334,2,2024-05-29,Churned
CUST03335,4,2025-02-05,Churned
CUST03336,6,2025-08-25,Churned
CUST03337,5,2025-10-09,Active
CUST03338,7,2025-08-13,Churned
CUST03339,3,2025-02-27,Churned
CUST03340,3,2025-10-12,Active
CUST03341,5,2025-11-29,Active
CUST03342,3,2025-11-20,Active
CUST03343,2,2025-11-13,Active
CUST03344,5,2025-06-21,Churned
CUST03345,2,2025-03-23,Churned
CUST03346,11,2025-11-26,Active
CUST03347,4,2025-12-25,Active
CUST03348,4,2024-10-09,Churned
CUST03349,3,2025-09-27,Churned
CUST03350,3,2025-09-29,Churned
CUST03351,4,2025-07-11,Churned
CUST03352,4,2025-09-24,Churned
CUST03353,4,2025-10-15,Active
CUST03354,2,2025-10-01,Churned
CUST03355,4,2025-06-19,Churned
CUST03356,5,2025-08-21,Churned
CUST03357,8,2025-10-03,Active
CUST03358,5,2025-08-27,Churned
CUST03359,5,2025-09-08,Churned
CUST03360,9,2025-12-30,Active
CUST03361,4,2025-11-26,Active
CUST03362,5,2025-09-23,Churned
CUST03363,5,2025-10-04,Active
CUST03364,7,2025-11-19,Active
CUST03365,4,2025-06-25,Churned
CUST03366,6,2025-10-15,Active
CUST03367,6,2025-11-23,Active
CUST03368,3,2025-06-25,Churned
CUST03369,6,2025-06-07,Churned
CUST03370,7,2025-11-01,Active
CUST03371,5,2025-09-23,Churned
CUST03372,2,2025-03-21,Churned
CUST03373,5,2024-12-04,Churned
CUST03374,6,2025-04-02,Churned
CUST03375,10,2025-11-29,Active
CUST03376,5,2024-11-07,Churned
CUST03377,5,2025-12-05,Active
CUST03378,9,2025-12-20,Active
CUST03379,5,2025-12-09,Active
CUST03380,5,2025-06-12,Churned
CUST03381,4,2025-05-14,Churned
CUST03382,7,2025-04-12,Churned
CUST03383,5,2025-12-27,Active
CUST03384,6,2025-11-25,Active
CUST03385,4,2025-08-08,Churned
CUST03386,6,2025-02-08,Churned
CUST03387,3,2025-12-21,Active
CUST03388,3,2025-08-04,Churned
CUST03389,7,2025-11-27,Active
CUST03390,4,2025-12-12,Active
CUST03391,5,2025-11-25,Active
CUST03392,8,2025-08-09,Churned
CUST03393,8,2025-11-14,Active
CUST03394,8,2025-12-25,Active
CUST03395,4,2025-07-19,Churned
CUST03396,3,2024-12-09,Churned
CUST03397,5,2025-10-15,Active
CUST03398,5,2025-11-02,Active
CUST03399,4,2025-12-28,Active
CUST03400,4,2025-07-19,Churned
CUST03401,2,2025-10-05,Active
CUST03402,3,2025-10-05,Active
CUST03403,3,2025-07-16,Churned
CUST03404,8,2025-05-13,Churned
CUST03405,4,2025-09-23,Churned
CUST03406,2,2025-09-04,Churned
CUST03407,5,2025-11-16,Active
CUST03408,8,2025-08-24,Churned
CUST03409,4,2025-04-19,Churned
CUST03410,2,2025-08-16,Churned
CUST03411,5,2025-10-16,Active
CUST03412,7,2025-10-20,Active
CUST03413,3,2025-07-25,Churned
CUST03414,6,2025-04-16,Churned
CUST03415,5,2025-02-10,Churned
CUST03416,7,2025-12-31,Active
CUST03417,8,2025-12-26,Active
CUST03418,3,2025-05-18,Churned
CUST03419,2,2024-07-07,Churned
CUST03420,5,2025-12-18,Active
CUST03421,6,2025-10-27,Active
CUST03422,7,2025-12-25,Active
CUST03423,8,2025-11-26,Active
CUST03424,5,2025-12-07,Active
CUST03425,6,2025-11-20,Active
CUST03426,2,2025-04-27,Churned
CUST03427,4,2025-10-07,Active
CUST03428,6,2025-10-24,Active
CUST03429,6,2025-09-07,Churned
CUST03430,4,2025-09-20,Churned
CUST03431,3,2025-02-02,Churned
CUST03432,4,2025-08-27,Churned
CUST03433,4,2025-12-17,Active
CUST03434,5,2025-07-28,Churned
CUST03435,3,2025-12-02,Active
CUST03436,6,2025-11-08,Active
CUST03437,8,2025-10-13,Active
CUST03438,3,2025-02-18,Churned
CUST03439,7,2025-11-20,Active
CUST03440,4,2025-06-02,Churned
CUST03441,6,2025-12-24,Active
CUST03442,4,2025-10-07,Active
CUST03443,5,2025-08-20,Churned
CUST03444,2,2025-10-28,Active
CUST03445,4,2025-10-15,Active
CUST03446,3,2025-09-20,Churned
CUST03447,4,2025-12-12,Active
CUST03448,5,2025-07-23,Churned
CUST03449,3,2025-04-04,Churned
CUST03450,1,2025-05-19,Churned
CUST03451,1,2025-03-02,Churned
CUST03452,1,2024-02-06,Churned
CUST03453,9,2025-07-03,Churned
CUST03454,9,2024-11-17,Churned
CUST03455,3,2025-10-05,Active
CUST03456,2,2025-10-10,Active
CUST03457,3,2025-05-08,Churned
CUST03458,7,2025-12-25,Active
CUST03459,4,2025-10-14,Active
CUST03460,6,2025-07-12,Churned
CUST03461,9,2025-11-26,Active
CUST03462,7,2025-09-27,Churned
CUST03463,5,2024-10-05,Churned
CUST03464,4,2025-07-29,Churned
CUST03465,3,2025-10-21,Active
CUST03466,4,2025-11-28,Active
CUST03467,4,2024-08-03,Churned
CUST03468,2,2025-09-19,Churned
CUST03469,3,2024-08-17,Churned
CUST03470,2,2025-04-19,Churned
CUST03471,5,2025-09-12,Churned
CUST03472,7,2025-11-07,Active
CUST03473,5,2025-10-13,Active
CUST03474,5,2025-04-10,Churned
CUST03475,6,2025-10-17,Active
CUST03476,4,2025-12-25,Active
CUST03477,3,2025-12-03,Active
CUST03478,2,2025-09-01,Churned
CUST03479,5,2025-09-19,Churned
CUST03480,7,2025-10-23,Active
CUST03481,6,2025-12-11,Active
CUST03482,3,2025-09-18,Churned
CUST03483,6,2025-08-31,Churned
CUST03484,6,2025-10-20,Active
CUST03485,5,2025-05-13,Churned
CUST03486,6,2025-10-17,Active
CUST03487,5,2025-07-22,Churned
CUST03488,6,2025-02-06,Churned
CUST03489,4,2025-10-23,Active
CUST03490,5,2025-10-09,Active
CUST03491,4,2025-09-23,Churned
CUST03492,7,2025-09-27,Churned
CUST03493,6,2025-11-28,Active
CUST03494,4,2025-02-28,Churned
CUST03495,3,2024-11-08,Churned
CUST03496,4,2025-08-03,Churned
CUST03497,6,2025-12-18,Active
CUST03498,2,2025-08-30,Churned
CUST03499,8,2025-12-27,Active
CUST03500,2,2025-04-15,Churned
CUST03501,3,2025-04-29,Churned
CUST03502,2,2024-12-14,Churned
CUST03503,7,2025-07-11,Churned
CUST03504,5,2025-09-25,Churned
CUST03505,6,2025-09-25,Churned
CUST03506,7,2025-11-02,Active
CUST03507,5,2025-11-08,Active
CUST03508,2,2025-06-14,Churned
CUST03509,1,2024-01-18,Churned
CUST03510,7,2025-11-08,Active
CUST03511,7,2025-10-24,Active
CUST03512,4,2025-04-13,Churned
CUST03513,2,2025-07-02,Churned
CUST03514,5,2025-10-05,Active
CUST03515,1,2025-03-19,Churned
CUST03516,5,2025-01-31,Churned
CUST03517,6,2025-12-10,Active
CUST03518,6,2025-08-03,Churned
CUST03519,3,2025-03-05,Churned
CUST03520,6,2025-11-28,Active
CUST03521,1,2024-07-08,Churned
CUST03522,4,2025-10-16,Active
CUST03523,5,2025-12-20,Active
CUST03524,2,2024-09-02,Churned
CUST03525,6,2025-07-23,Churned
CUST03526,4,2025-04-06,Churned
CUST03527,2,2025-08-14,Churned
CUST03528,11,2025-10-15,Active
CUST03529,8,2025-11-10,Active
CUST03530,6,2025-10-24,Active
CUST03531,4,2025-05-27,Churned
CUST03532,9,2025-11-28,Active
CUST03533,4,2025-07-30,Churned
CUST03534,1,2024-05-03,Churned
CUST03535,6,2025-08-06,Churned
CUST03536,3,2025-06-20,Churned
CUST03537,4,2025-09-30,Churned
CUST03538,6,2025-11-03,Active
CUST03539,3,2025-05-08,Churned
CUST03540,6,2025-09-22,Churned
CUST03541,6,2025-11-03,Active
CUST03542,5,2025-08-14,Churned
CUST03543,5,2025-08-30,Churned
CUST03544,6,2025-10-14,Active
CUST03545,2,2025-12-28,Active
CUST03546,5,2025-07-19,Churned
CUST03547,6,2025-07-14,Churned
CUST03548,1,2025-03-31,Churned
CUST03549,6,2025-12-05,Active
CUST03550,7,2025-10-22,Active
CUST03551,4,2025-05-02,Churned
CUST03552,7,2025-12-10,Active
CUST03553,6,2025-08-28,Churned
CUST03554,8,2025-11-18,Active
CUST03555,5,2025-05-11,Churned
CUST03556,3,2024-11-30,Churned
CUST03557,4,2025-08-12,Churned
CUST03558,4,2025-10-24,Active
CUST03559,3,2025-01-31,Churned
CUST03560,4,2025-06-17,Churned
CUST03561,5,2025-12-02,Active
CUST03562,4,2025-05-25,Churned
CUST03563,10,2025-09-10,Churned
CUST03564,6,2025-10-15,Active
CUST03565,8,2025-12-23,Active
CUST03566,8,2025-09-01,Churned
CUST03567,4,2025-06-23,Churned
CUST03568,8,2025-07-27,Churned
CUST03569,8,2025-12-19,Active
CUST03570,1,2024-09-04,Churned
CUST03571,4,2025-07-02,Churned
CUST03572,6,2025-09-29,Churned
CUST03573,6,2025-08-19,Churned
CUST03574,6,2025-08-01,Churned
CUST03575,4,2025-11-23,Active
CUST03576,1,2025-12-05,Active
CUST03577,5,2025-09-07,Churned
CUST03578,4,2025-08-17,Churned
CUST03579,6,2025-12-15,Active
CUST03580,4,2025-10-09,Active
CUST03581,5,2025-10-27,Active
CUST03582,2,2024-12-01,Churned
CUST03583,5,2025-10-01,Churned
CUST03584,8,2025-10-18,Active
CUST03585,8,2025-12-08,Active
CUST03586,6,2025-06-01,Churned
CUST03587,4,2025-09-03,Churned
CUST03588,5,2025-10-05,Active
CUST03589,2,2024-03-03,Churned
CUST03590,4,2025-10-31,Active
CUST03591,5,2025-07-17,Churned
CUST03592,11,2025-11-22,Active
CUST03593,5,2025-06-11,Churned
CUST03594,5,2025-09-17,Churned
CUST03595,4,2025-08-30,Churned
CUST03596,1,2024-06-08,Churned
CUST03597,5,2025-07-30,Churned
CUST03598,3,2025-12-29,Active
CUST03599,6,2025-12-31,Active
CUST03600,7,2025-10-20,Active
CUST03601,7,2025-07-26,Churned
CUST03602,1,2024-11-06,Churned
CUST03603,4,2025-02-21,Churned
CUST03604,5,2025-10-31,Active
CUST03605,7,2025-12-07,Active
CUST03606,4,2025-05-31,Churned
CUST03607,7,2025-08-30,Churned
CUST03608,3,2024-08-28,Churned
CUST03609,4,2025-01-10,Churned
CUST03610,10,2025-08-09,Churned
CUST03611,6,2025-11-11,Active
CUST03612,5,2025-09-16,Churned
CUST03613,7,2025-06-19,Churned
CUST03614,4,2025-08-05,Churned
CUST03615,8,2025-12-16,Active
CUST03616,5,2025-12-03,Active
CUST03617,10,2025-12-29,Active
CUST03618,7,2025-07-21,Churned
CUST03619,6,2025-04-27,Churned
CUST03620,6,2025-10-26,Active
CUST03621,8,2025-10-17,Active
CUST03622,5,2025-09-06,Churned
CUST03623,4,2025-03-11,Churned
CUST03624,4,2025-11-08,Active
CUST03625,4,2025-11-02,Active
CUST03626,7,2025-05-08,Churned
CUST03627,5,2025-06-25,Churned
CUST03628,5,2025-09-23,Churned
CUST03629,8,2025-11-21,Active
CUST03630,6,2025-10-01,Churned
CUST03631,3,2025-04-29,Churned
CUST03632,6,2025-12-02,Active
CUST03633,6,2025-11-20,Active
CUST03634,6,2025-10-13,Active
CUST03635,5,2025-02-23,Churned
CUST03636,3,2025-06-01,Churned
CUST03637,4,2024-12-18,Churned
CUST03638,0,,Active
CUST03639,5,2025-09-22,Churned
CUST03640,5,2025-10-18,Active
CUST03641,7,2025-09-12,Churned
CUST03642,4,2025-11-14,Active
CUST03643,4,2025-03-19,Churned
CUST03644,3,2025-09-18,Churned
CUST03645,4,2025-11-21,Active
CUST03646,8,2025-11-10,Active
CUST03647,11,2025-10-03,Active
CUST03648,3,2024-06-25,Churned
CUST03649,1,2025-02-18,Churned
CUST03650,3,2025-06-09,Churned
CUST03651,6,2025-06-01,Churned
CUST03652,7,2025-12-24,Active
CUST03653,8,2025-10-09,Active
CUST03654,2,2025-04-30,Churned
CUST03655,8,2025-11-21,Active
CUST03656,8,2025-07-08,Churned
CUST03657,3,2025-09-01,Churned
CUST03658,8,2025-10-03,Active
CUST03659,3,2025-10-10,Active
CUST03660,4,2025-07-12,Churned
CUST03661,4,2025-10-21,Active
CUST03662,7,2025-12-02,Active
CUST03663,7,2025-11-11,Active
CUST03664,8,2025-12-30,Active
CUST03665,5,2025-12-19,Active
CUST03666,3,2025-12-15,Active
CUST03667,8,2025-11-24,Active
CUST03668,2,2025-12-26,Active
CUST03669,6,2025-11-21,Active
CUST03670,6,2025-07-30,Churned
CUST03671,9,2025-11-17,Active
CUST03672,5,2025-11-04,Active
CUST03673,1,2025-04-15,Churned
CUST03674,3,2025-11-19,Active
CUST03675,5,2025-10-23,Active
CUST03676,2,2025-09-19,Churned
CUST03677,8,2025-12-17,Active
CUST03678,6,2025-11-06,Active
CUST03679,3,2025-04-24,Churned
CUST03680,5,2025-02-15,Churned
CUST03681,1,2024-05-22,Churned
CUST03682,3,2025-03-29,Churned
CUST03683,4,2025-08-29,Churned
CUST03684,5,2025-10-10,Active
CUST03685,4,2025-06-21,Churned
CUST03686,9,2025-12-13,Active
CUST03687,1,2024-07-03,Churned
CUST03688,3,2025-11-24,Active
CUST03689,2,2025-11-12,Active
CUST03690,5,2025-10-16,Active
CUST03691,4,2025-11-07,Active
CUST03692,4,2025-09-06,Churned
CUST03693,7,2025-11-15,Active
CUST03694,6,2025-10-13,Active
CUST03695,7,2025-08-03,Churned
CUST03696,5,2025-12-30,Active
CUST03697,1,2024-01-28,Churned
CUST03698,3,2025-12-25,Active
CUST03699,6,2025-09-13,Churned
CUST03700,6,2025-09-24,Churned
CUST03701,4,2024-12-05,Churned
CUST03702,7,2025-11-15,Active
CUST03703,10,2025-10-09,Active
CUST03704,4,2025-12-16,Active
CUST03705,1,2024-01-02,Churned
CUST03706,6,2025-12-03,Active
CUST03707,2,2025-07-24,Churned
CUST03708,5,2024-10-25,Churned
CUST03709,6,2025-09-16,Churned
